"Date","Flow.Type","Group","PAF","Sampling.Year","Site.Code","Site.Name","Source","Value"
2024-01-19,"Discharge_cumecs","Fungicide.PRM",0.190154783,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",0.009
2024-01-19,"Discharge_cumecs","Fungicide.PRM",0.179278758402273,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-01-20,"Discharge_cumecs","Fungicide.PRM",0.138739142654167,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-01-21,"Discharge_cumecs","Fungicide.PRM",0.375259549886667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-01-22,"Discharge_cumecs","Fungicide.PRM",0.671640408833333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-01-23,"Discharge_cumecs","Fungicide.PRM",0.500812898416667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-01-24,"Discharge_cumecs","Fungicide.PRM",0.609570012125,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-01-25,"Discharge_cumecs","Fungicide.PRM",0.575250290166667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-01-26,"Discharge_cumecs","Fungicide.PRM",0.712624397041667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-01-27,"Discharge_cumecs","Fungicide.PRM",0.637912712875,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-01-28,"Discharge_cumecs","Fungicide.PRM",0.022090281,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",0.009
2024-01-28,"Discharge_cumecs","Fungicide.PRM",0.621615502869565,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-01-29,"Discharge_cumecs","Fungicide.PRM",0.6972826445,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-01-30,"Discharge_cumecs","Fungicide.PRM",0.000868721,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",0.009
2024-01-30,"Discharge_cumecs","Fungicide.PRM",0.022092898,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",0.009
2024-01-30,"Discharge_cumecs","Fungicide.PRM",0.621657128090909,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-01-31,"Discharge_cumecs","Fungicide.PRM",0.765383354291667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-02-01,"Discharge_cumecs","Fungicide.PRM",0.714289321041667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-02-02,"Discharge_cumecs","Fungicide.PRM",0.639577636875,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-02-03,"Discharge_cumecs","Fungicide.PRM",0.731602366458333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-02-04,"Discharge_cumecs","Fungicide.PRM",0.722966807333333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-02-05,"Discharge_cumecs","Fungicide.PRM",0.716492979166667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-02-06,"Discharge_cumecs","Fungicide.PRM",0.693012474458333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-02-07,"Discharge_cumecs","Fungicide.PRM",0.827548970041667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-08,"Discharge_cumecs","Fungicide.PRM",0.689143892333333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-09,"Discharge_cumecs","Fungicide.PRM",0.61403062025,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-10,"Discharge_cumecs","Fungicide.PRM",0.542997080125,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-11,"Discharge_cumecs","Fungicide.PRM",0.65262051225,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-12,"Discharge_cumecs","Fungicide.PRM",0.769790670541667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-13,"Discharge_cumecs","Fungicide.PRM",0.769885889583333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-14,"Discharge_cumecs","Fungicide.PRM",5.7e-10,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",0.009
2024-02-14,"Discharge_cumecs","Fungicide.PRM",0.49479580126087,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.032
2024-02-15,"Discharge_cumecs","Fungicide.PRM",0.6564358025,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-02-16,"Discharge_cumecs","Fungicide.PRM",0.547404396375,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-02-17,"Discharge_cumecs","Fungicide.PRM",0.624679399416667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-02-18,"Discharge_cumecs","Fungicide.PRM",0.693551208583333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-02-19,"Discharge_cumecs","Fungicide.PRM",0.776550155833333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-20,"Discharge_cumecs","Fungicide.PRM",0.505791792916667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-21,"Discharge_cumecs","Fungicide.PRM",0.228335693416667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-22,"Discharge_cumecs","Fungicide.PRM",0.279056643833333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-23,"Discharge_cumecs","Fungicide.PRM",0.23050276575,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-24,"Discharge_cumecs","Fungicide.PRM",0.189402083166667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-25,"Discharge_cumecs","Fungicide.PRM",0.276700877083333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-26,"Discharge_cumecs","Fungicide.PRM",0.329864981,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-27,"Discharge_cumecs","Fungicide.PRM",0.2743845505,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-28,"Discharge_cumecs","Fungicide.PRM",0.022090281,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",0.008
2024-02-28,"Discharge_cumecs","Fungicide.PRM",0.235201583608696,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-02-29,"Discharge_cumecs","Fungicide.PRM",0.276881065083333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-01,"Discharge_cumecs","Fungicide.PRM",0.334387820083333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.007
2024-03-02,"Discharge_cumecs","Fungicide.PRM",0.394706611,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.007
2024-03-03,"Discharge_cumecs","Fungicide.PRM",0.385156717083333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.007
2024-03-04,"Discharge_cumecs","Fungicide.PRM",0.438123620166667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.18
2024-03-05,"Discharge_cumecs","Fungicide.PRM",0.125269662,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",0.009
2024-03-05,"Discharge_cumecs","Fungicide.PRM",0.336178774043478,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.01
2024-03-06,"Discharge_cumecs","Fungicide.PRM",0.443111234833333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-07,"Discharge_cumecs","Fungicide.PRM",0.315744301416667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-08,"Discharge_cumecs","Fungicide.PRM",0.264606522,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-09,"Discharge_cumecs","Fungicide.PRM",0.2906019285,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-10,"Discharge_cumecs","Fungicide.PRM",0.27876664175,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-11,"Discharge_cumecs","Fungicide.PRM",0.297984750083333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-12,"Discharge_cumecs","Fungicide.PRM",0.38298964475,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-13,"Discharge_cumecs","Fungicide.PRM",0.17514065575,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.007
2024-03-14,"Discharge_cumecs","Fungicide.PRM",0.290711742583333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.007
2024-03-15,"Discharge_cumecs","Fungicide.PRM",0.022090281,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",0.008
2024-03-15,"Discharge_cumecs","Fungicide.PRM",0.255017208391304,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-16,"Discharge_cumecs","Fungicide.PRM",0.324846432583333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-17,"Discharge_cumecs","Fungicide.PRM",0.37351012475,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-18,"Discharge_cumecs","Fungicide.PRM",0.3685310165,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-19,"Discharge_cumecs","Fungicide.PRM",0.235608700916667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-20,"Discharge_cumecs","Fungicide.PRM",0.3459640385,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-21,"Discharge_cumecs","Fungicide.PRM",0.205191627029583,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-22,"Discharge_cumecs","Fungicide.PRM",0.00092247608875,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-23,"Discharge_cumecs","Fungicide.PRM",0.0037074336425,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-24,"Discharge_cumecs","Fungicide.PRM",0.0018663693925,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-25,"Discharge_cumecs","Fungicide.PRM",0.00830164211291667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-26,"Discharge_cumecs","Fungicide.PRM",0.00371131773791667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-03-27,"Discharge_cumecs","Fungicide.PRM",0.00646051418416667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-03-28,"Discharge_cumecs","Fungicide.PRM",0.00278268487458333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-29,"Discharge_cumecs","Fungicide.PRM",0.00830926172,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-30,"Discharge_cumecs","Fungicide.PRM",0.00646435582708333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-03-31,"Discharge_cumecs","Fungicide.PRM",5.7e-10,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",0.008
2024-03-31,"Discharge_cumecs","Fungicide.PRM",0.00388566024826087,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-04-01,"Discharge_cumecs","Fungicide.PRM",0.0018669542975,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-04-02,"Discharge_cumecs","Fungicide.PRM",0.005537079095,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-04-03,"Discharge_cumecs","Fungicide.PRM",0.00554801911875,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-04-04,"Discharge_cumecs","Fungicide.PRM",0.00371179651166667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-04-05,"Discharge_cumecs","Fungicide.PRM",0.00369461626125,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-04-06,"Discharge_cumecs","Fungicide.PRM",5.7e-10,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",0
2024-04-06,"Discharge_cumecs","Fungicide.PRM",0.00578893214869565,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.764
2024-04-07,"Discharge_cumecs","Fungicide.PRM",0.022092898,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",1.146
2024-04-07,"Discharge_cumecs","Fungicide.PRM",0.00672831444043478,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",1.379
2024-04-08,"Discharge_cumecs","Fungicide.PRM",0.00371161019041667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.01
2024-04-09,"Discharge_cumecs","Fungicide.PRM",0.00645318702958333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.01
2024-04-10,"Discharge_cumecs","Fungicide.PRM",0.00187476022583333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-04-11,"Discharge_cumecs","Fungicide.PRM",0.00094675472,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-04-12,"Discharge_cumecs","Fungicide.PRM",0.00372377898791667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-04-13,"Discharge_cumecs","Fungicide.PRM",0.00462786199375,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-04-14,"Discharge_cumecs","Fungicide.PRM",0.003695764845,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-04-15,"Discharge_cumecs","Fungicide.PRM",5.7e-10,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",0.008
2024-04-15,"Discharge_cumecs","Fungicide.PRM",0.00481739681347826,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-04-16,"Discharge_cumecs","Fungicide.PRM",0.0037079336425,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-04-17,"Discharge_cumecs","Fungicide.PRM",0.00554471992833333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-04-18,"Discharge_cumecs","Fungicide.PRM",0.00462360525583333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-04-19,"Discharge_cumecs","Fungicide.PRM",0.00278343487458333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-04-20,"Discharge_cumecs","Fungicide.PRM",3.47e-05,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",0.105
2024-04-20,"Discharge_cumecs","Fungicide.PRM",0.0560976343382609,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.202
2024-04-21,"Discharge_cumecs","Fungicide.PRM",0.198287088041667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.1
2024-04-22,"Discharge_cumecs","Fungicide.PRM",0.171958055541667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.048
2024-04-23,"Discharge_cumecs","Fungicide.PRM",0.24171113225,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.01
2024-04-24,"Discharge_cumecs","Fungicide.PRM",0.194642985041667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-04-25,"Discharge_cumecs","Fungicide.PRM",0.202022207958333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-04-26,"Discharge_cumecs","Fungicide.PRM",0.201067509958333,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-04-27,"Discharge_cumecs","Fungicide.PRM",0.176994216791667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.009
2024-04-28,"Discharge_cumecs","Fungicide.PRM",0.192950444041667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-04-29,"Discharge_cumecs","Fungicide.PRM",5.7e-10,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","Observed",0.008
2024-04-29,"Discharge_cumecs","Fungicide.PRM",0.19230312226087,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-04-30,"Discharge_cumecs","Fungicide.PRM",0.143101874916667,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
2024-05-01,"Discharge_cumecs","Fungicide.PRM",0.219366798875,"2023-2024","1370040","Yellow Waterholes Creek at Dahls Road","PMM Imputations (Discharge)",0.008
